Frequency	Amplitude	Phase Angle [deg]
50.0	5.32309213605e-07	-7.44132520827
51.0	5.38905543441e-07	-7.87470207554
52.0	5.45893648038e-07	-8.36249256721
53.0	5.5328174468e-07	-8.91621328299
54.0	5.61061673327e-07	-9.55016989775
55.0	5.69196540001e-07	-10.2820320274
56.0	5.77600972916e-07	-11.1333406776
57.0	5.86110421645e-07	-12.1296885442
58.0	5.94435390319e-07	-13.3000250874
59.0	6.02098207369e-07	-14.6740316140
60.0	6.08357966382e-07	-16.2757607785
61.0	6.12151213454e-07	-18.1109963011
62.0	6.12118843324e-07	-20.1461712918
63.0	6.06839838584e-07	-22.2807838467
64.0	5.95375037176e-07	-24.3259866359
65.0	5.78009566417e-07	-26.0158725260
66.0	5.56703179037e-07	-27.0757053869
67.0	5.34679418745e-07	-27.3315894277
68.0	5.15228371059e-07	-26.7929506738
69.0	5.00557046808e-07	-25.6431306688
70.0	4.9140485433e-07	-24.1483416522
71.0	4.87383355499e-07	-22.5562252468
72.0	4.87557493538e-07	-21.0402573839
73.0	4.90899152448e-07	-19.6943499846
74.0	4.965190479e-07	-18.5531914801
75.0	5.03735605066e-07	-17.6163140403
76.0	5.12062295233e-07	-16.8662383799
77.0	5.21167657343e-07	-16.2794901124
78.0	5.3083386024e-07	-15.8323380496
79.0	5.40922789706e-07	-15.5033380562
80.0	5.5135096085e-07	-15.2741721320
81.0	5.62071906095e-07	-15.1296712989
82.0	5.73064141823e-07	-15.0575003331
83.0	5.84323093194e-07	-15.0477404821
84.0	5.95855719428e-07	-15.0924782254
85.0	6.07676962302e-07	-15.1854422610
86.0	6.19807420854e-07	-15.3216999623
87.0	6.32271845484e-07	-15.4974110358
88.0	6.45098180294e-07	-15.7096314683
89.0	6.5831697106e-07	-15.9561591656
90.0	6.71961024566e-07	-16.2354136384
91.0	6.86065233111e-07	-16.5463430120
92.0	7.00666512739e-07	-16.8883530651
93.0	7.15803809373e-07	-17.2612539986
94.0	7.31518153076e-07	-17.6652213843
95.0	7.47852735619e-07	-18.1007688700
96.0	7.64852983069e-07	-18.5687306993
97.0	7.82566622392e-07	-19.0702521082
98.0	8.01043702615e-07	-19.6067867456
99.0	8.20336559503e-07	-20.1800998018
100.0	8.40499682095e-07	-20.7922584785
