Frequency	Amplitude	Phase Angle [deg]
50.0	0.000461506639796	179.981555505
51.0	0.000443655983157	179.979941299
52.0	0.000426826330882	179.978172620
53.0	0.000410941381045	179.976226467
54.0	0.000395931813276	179.974074744
55.0	0.000381734520053	179.971683231
56.0	0.000368291930659	179.969010755
57.0	0.000355551403794	179.966009175
58.0	0.000343464684591	179.962625429
59.0	0.000331987414522	179.958808061
60.0	0.000321078697832	179.954522047
61.0	0.000310700751043	179.949776430
62.0	0.000300818690327	179.944665540
63.0	0.000291400527247	179.939410305
64.0	0.000282417367998	179.934360689
65.0	0.000273843579416	179.929909813
66.0	0.000265656494839	179.926325379
67.0	0.000257835491148	179.923608745
68.0	0.000250360920005	179.921503711
69.0	0.000243213573054	179.919638113
70.0	0.000236374782667	179.917671574
71.0	0.000229826772033	179.915365542
72.0	0.000223552910432	179.912582649
73.0	0.000217537785841	179.909256499
74.0	0.000211767156013	179.905360582
75.0	0.000206227845687	179.900886207
76.0	0.000200907637366	179.895829413
77.0	0.000195795171597	179.890184075
78.0	0.000190879860174	179.883938614
79.0	0.000186151813752	179.877074603
80.0	0.00018160177985	179.869566237
81.0	0.000177221089587	179.861380151
82.0	0.000173001611351	179.852475300
83.0	0.000168935708267	179.842802771
84.0	0.000165016202811	179.832305470
85.0	0.000161236342159	179.820917646
86.0	0.000157589768846	179.808564249
87.0	0.00015407049159	179.795160098
88.0	0.000150672860912	179.780608864
89.0	0.000147391545014	179.764801832
90.0	0.000144221507142	179.747616445
91.0	0.000141157985861	179.728914598
92.0	0.000138196474944	179.708540650
93.0	0.000135332704915	179.686319143
94.0	0.000132562625071	179.662052171
95.0	0.000129882386494	179.635516396
96.0	0.000127288324494	179.606459661
97.0	0.000124776940883	179.574597190
98.0	0.000122344886627	179.539607374
99.0	0.000119988942351	179.501127169
100.0	0.00011770599844	179.458595589
