Frequency	Amplitude	Phase Angle [deg]
50.0	1.71301669367e-05	166.306260694
51.0	1.76377265809e-05	165.236504472
52.0	1.81925237137e-05	164.022807836
53.0	1.8799332961e-05	162.637119127
54.0	1.94627121853e-05	161.044915488
55.0	2.01863238381e-05	159.203734223
56.0	2.09717245723e-05	157.061586127
57.0	2.18162921717e-05	154.555523090
58.0	2.27098245023e-05	151.610991544
59.0	2.36292732709e-05	148.143259003
60.0	2.45313182705e-05	144.063245537
61.0	2.53436092315e-05	139.291362707
62.0	2.59583426027e-05	133.783428488
63.0	2.62364991326e-05	127.569693107
64.0	2.60339370785e-05	120.797834870
65.0	2.52521922473e-05	113.755028345
66.0	2.38922266635e-05	106.839046821
67.0	2.20702963258e-05	100.475103898
68.0	1.9977136605e-05	95.0202053727
69.0	1.78100498298e-05	90.7084826842
70.0	1.57229717151e-05	87.6537148125
71.0	1.38117066315e-05	85.8854448842
72.0	1.2123258546e-05	85.3877394939
73.0	1.06725648512e-05	86.1233201221
74.0	9.45695251634e-06	88.0391174594
75.0	8.46553146005e-06	91.0559952887
76.0	7.68401832338e-06	95.0491197395
77.0	7.09639106489e-06	99.8297863860
78.0	6.68485038035e-06	105.142975962
79.0	6.42943794723e-06	110.691100031
80.0	6.30829140801e-06	116.179885418
81.0	6.29881549781e-06	121.366434942
82.0	6.37933711502e-06	126.087865535
83.0	6.53055870757e-06	130.263172158
84.0	6.73638048039e-06	133.876280689
85.0	6.98406469824e-06	136.953073490
86.0	7.2639522226e-06	139.541264281
87.0	7.56897321443e-06	141.696333901
88.0	7.89412299815e-06	143.473182079
89.0	8.23599188401e-06	144.921906390
90.0	8.59238037642e-06	146.086137162
91.0	8.96200041243e-06	147.002778525
92.0	9.344250623e-06	147.702433627
93.0	9.7390503976e-06	148.210100456
94.0	1.01467186441e-05	148.545921260
95.0	1.05678853781e-05	148.725882568
96.0	1.10034268853e-05	148.762423946
97.0	1.14544171766e-05	148.664945192
98.0	1.19220900247e-05	148.440216726
99.0	1.24078068137e-05	148.092703318
100.0	1.29130261398e-05	147.624689518
