Frequency	Amplitude	Phase Angle [deg]
50.0	3.3513826553e-07	-53.8241401809
51.0	3.85535999661e-07	-53.5701073182
52.0	4.42938184485e-07	-53.7429771227
53.0	5.08461701972e-07	-54.3313554668
54.0	5.83431527045e-07	-55.3401337632
55.0	6.69391377583e-07	-56.7898527701
56.0	7.6808829024e-07	-58.7167701442
57.0	8.81400676319e-07	-61.1732160853
58.0	1.0111562856e-06	-64.2275023815
59.0	1.15875398059e-06	-67.9620229005
60.0	1.32447253347e-06	-72.4671636724
61.0	1.50636485116e-06	-77.8273885926
62.0	1.69880357229e-06	-84.0954126200
63.0	1.89120936336e-06	-91.2534191549
64.0	2.06819699872e-06	-99.1704575844
65.0	2.21255445219e-06	-107.580915335
66.0	2.3108536607e-06	-116.114088372
67.0	2.35856212406e-06	-124.378107097
68.0	2.36090921013e-06	-132.056355000
69.0	2.32926836465e-06	-138.962716096
70.0	2.27627721964e-06	-145.039074219
71.0	2.21257730546e-06	-150.317999652
72.0	2.14573061249e-06	-154.880509613
73.0	2.08048639328e-06	-158.824670384
74.0	2.01951215274e-06	-162.247361778
75.0	1.96410706949e-06	-165.235795910
76.0	1.91474071534e-06	-167.864788516
77.0	1.87141335634e-06	-170.196912183
78.0	1.83388059732e-06	-172.283852613
79.0	1.80178690742e-06	-174.168105760
80.0	1.77474184458e-06	-175.884622416
81.0	1.7523616276e-06	-177.462250009
82.0	1.734290387e-06	-178.924936600
83.0	1.72020972485e-06	179.707592709
84.0	1.70984182935e-06	178.417830753
85.0	1.70294911211e-06	177.191681456
86.0	1.69933215939e-06	176.016738059
87.0	1.69882697968e-06	174.882181070
88.0	1.70130206824e-06	173.778449797
89.0	1.70665561083e-06	172.696974357
90.0	1.7148129291e-06	171.629954498
91.0	1.72572423619e-06	170.570174553
92.0	1.7393626828e-06	169.510846013
93.0	1.75572267924e-06	168.445471143
94.0	1.77481842317e-06	167.367722132
95.0	1.7966825855e-06	166.271331633
96.0	1.82136505411e-06	165.149991147
97.0	1.8489316448e-06	163.997254519
98.0	1.87946266069e-06	162.806444272
99.0	1.91305111988e-06	161.570559090
100.0	1.94980047589e-06	160.282046078
