Frequency	Amplitude	Phase Angle [deg]
50.0	0.000460853203658	179.980876874
51.0	0.000443005830071	179.978237599
52.0	0.000426179785627	179.975132344
53.0	0.000410298674924	179.971453997
54.0	0.000395292997448	179.967067728
55.0	0.000381099330929	179.961805174
56.0	0.000367659577629	179.955459792
57.0	0.000354920249217	179.947786869
58.0	0.000342831771337	179.938515548
59.0	0.000331347810227	179.927386671
60.0	0.000320424681285	179.914238705
61.0	0.000310021012441	179.899167864
62.0	0.000300098018738	179.882767247
63.0	0.000290620815158	179.866367452
64.0	0.000281560755114	179.852053640
65.0	0.000272897465733	179.842171585
66.0	0.000264618111585	179.838351841
67.0	0.00025671291858	179.840688430
68.0	0.000249169765695	179.847783256
69.0	0.000241971760095	179.857564840
70.0	0.000235098435479	179.868148298
71.0	0.000228528338148	179.878246304
72.0	0.000222241008316	179.887168601
73.0	0.00021621786783	179.894648355
74.0	0.000210442348614	179.900662657
75.0	0.00020489968183	179.905305250
76.0	0.000199576605423	179.908711580
77.0	0.000194461096403	179.911020080
78.0	0.000189542157036	179.912354702
79.0	0.000184809651988	179.912818669
80.0	0.000180254186727	179.912493610
81.0	0.000175867015007	179.911440990
82.0	0.000171639966305	179.909704259
83.0	0.000167565388949	179.907311016
84.0	0.000163636102731	179.904274870
85.0	0.000159845359131	179.900596912
86.0	0.000156186806403	179.896266771
87.0	0.000152654460221	179.891263297
88.0	0.000149242676601	179.885554889
89.0	0.000145946126326	179.879099517
90.0	0.000142759774915	179.871844443
91.0	0.000139678860015	179.863725677
92.0	0.000136698873197	179.854667162
93.0	0.000133815542036	179.844579694
94.0	0.000131024813093	179.833359576
95.0	0.000128322835392	179.820886999
96.0	0.000125705944631	179.807024139
97.0	0.000123170647287	179.791612978
98.0	0.000120713605706	179.774472862
99.0	0.000118331620502	179.755397810
100.0	0.000116021614659	179.734001857
