Frequency	Amplitude	Phase Angle [deg]
50.0	4.15239476581e-07	-41.1525663055
51.0	4.64208330586e-07	-42.2489086464
52.0	5.19539784475e-07	-43.5677961117
53.0	5.82274379119e-07	-45.1367388256
54.0	6.53627439604e-07	-46.9909518927
55.0	7.34994629429e-07	-49.1748124061
56.0	8.2793014522e-07	-51.7434785359
57.0	9.34068457934e-07	-54.7643976563
58.0	1.05493916455e-06	-58.3180747532
59.0	1.19159544891e-06	-62.4968186904
60.0	1.34395157333e-06	-67.3991405299
61.0	1.50974672583e-06	-73.1162115590
62.0	1.68322109882e-06	-79.7063229845
63.0	1.85403347748e-06	-87.1563249078
64.0	2.00758845885e-06	-95.3391973291
65.0	2.12803543999e-06	-103.992658375
66.0	2.20359685969e-06	-112.748843004
67.0	2.23116983859e-06	-121.218315190
68.0	2.21677403083e-06	-129.086555811
69.0	2.17186182374e-06	-136.169266384
70.0	2.10865888879e-06	-142.409914049
71.0	2.03719236548e-06	-147.842455430
72.0	1.9644112341e-06	-152.549128476
73.0	1.89454762858e-06	-156.629079608
74.0	1.82986937531e-06	-160.180150061
75.0	1.77138111602e-06	-163.290412225
76.0	1.71934074836e-06	-166.035456344
77.0	1.67359814669e-06	-168.478556484
78.0	1.63380236231e-06	-170.672037884
79.0	1.59952214933e-06	-172.658983524
80.0	1.57031287536e-06	-174.474886974
81.0	1.54575157411e-06	-176.149101457
82.0	1.52545362483e-06	-177.706050182
83.0	1.5090791782e-06	-179.166212566
84.0	1.49633405073e-06	179.453385996
85.0	1.48696785446e-06	178.137321740
86.0	1.48077085419e-06	176.873087162
87.0	1.4775704744e-06	175.649464444
88.0	1.47722783187e-06	174.456497062
89.0	1.4796345628e-06	173.285217939
90.0	1.48471002674e-06	172.127424440
91.0	1.49239887961e-06	170.975489428
92.0	1.50266902655e-06	169.822199910
93.0	1.51550989678e-06	168.660616534
94.0	1.53093097152e-06	167.483948468
95.0	1.54896051175e-06	166.285439196
96.0	1.56964440851e-06	165.058260210
97.0	1.59304503349e-06	163.795408853
98.0	1.61924001269e-06	162.489609067
99.0	1.64832073409e-06	161.133212235
100.0	1.68039044861e-06	159.717962875
