Frequency	Amplitude	Phase Angle [deg]
50.0	1.67169120065e-06	59.6541220890
51.0	1.79920241704e-06	68.1086371041
52.0	1.99867632135e-06	75.9177164118
53.0	2.27841109753e-06	82.6072422578
54.0	2.64533279657e-06	87.9293919901
55.0	3.10662391576e-06	91.8271115681
56.0	3.67093197729e-06	94.3482223502
57.0	4.34869978584e-06	95.5715909736
58.0	5.15141250447e-06	95.5642116291
59.0	6.08939920852e-06	94.3641701004
60.0	7.16751190726e-06	91.9813226352
61.0	8.37792713575e-06	88.4119059406
62.0	9.69018928238e-06	83.6672046237
63.0	1.10414781505e-05	77.8155306798
64.0	1.23348744717e-05	71.0276961594
65.0	1.3455573306e-05	63.6008996789
66.0	1.43058660601e-05	55.9310156349
67.0	1.48404902762e-05	48.4301057327
68.0	1.50771830982e-05	41.4311025935
69.0	1.50776059367e-05	35.1334050588
70.0	1.49172485185e-05	29.6060247459
71.0	1.46633751484e-05	24.8253965871
72.0	1.43662032907e-05	20.7180024907
73.0	1.40590714718e-05	17.1920682157
74.0	1.37621853041e-05	14.1560333812
75.0	1.34867333835e-05	11.5272173445
76.0	1.32381741363e-05	9.23469486793
77.0	1.30185255687e-05	7.21926047560
78.0	1.28278472044e-05	5.43216699213
79.0	1.26651567674e-05	3.83350568514
80.0	1.25289790885e-05	2.39062489004
81.0	1.24176651756e-05	1.07674065198
82.0	1.23295715174e-05	-0.130223440803
83.0	1.22631557469e-05	-1.24857970930
84.0	1.22170233364e-05	-2.29363332659
85.0	1.21899459705e-05	-3.27828609148
86.0	1.21808643038e-05	-4.21351755718
87.0	1.21888824053e-05	-5.10876928603
88.0	1.22132581031e-05	-5.97225330957
89.0	1.22533920218e-05	-6.81120132852
90.0	1.23088162203e-05	-7.63206795844
91.0	1.23791835078e-05	-8.44069824197
92.0	1.24642575966e-05	-9.24246743543
93.0	1.25639040444e-05	-10.0423995155
94.0	1.2678081974e-05	-10.8452693788
95.0	1.28068363211e-05	-11.6556925857
96.0	1.29502903072e-05	-12.4782059535
97.0	1.3108637577e-05	-13.3173413213
98.0	1.32821336749e-05	-14.1776944466
99.0	1.34710860835e-05	-15.0639904853
100.0	1.36758418904e-05	-15.9811333300
