Frequency	Amplitude	Phase Angle [deg]
50.0	3.93440727928e-07	-43.6654054945
51.0	4.42723401723e-07	-44.5506668391
52.0	4.98477784527e-07	-45.6842862617
53.0	5.61765279466e-07	-47.0897427486
54.0	6.33828447698e-07	-48.7989673207
55.0	7.16098184803e-07	-50.8536412080
56.0	8.10173850988e-07	-53.3066943791
57.0	9.17747080739e-07	-56.2237201598
58.0	1.04041823746e-06	-59.6836713118
59.0	1.17932468803e-06	-63.7775493163
60.0	1.3344736561e-06	-68.6027580511
61.0	1.50369254895e-06	-74.2495261863
62.0	1.68127735535e-06	-80.7753381949
63.0	1.85686694203e-06	-88.1663505571
64.0	2.01572383242e-06	-96.2949440669
65.0	2.14171718012e-06	-104.898316948
66.0	2.22270198623e-06	-113.608151109
67.0	2.25523110928e-06	-122.034614007
68.0	2.24510587026e-06	-129.862838156
69.0	2.20371770496e-06	-136.908217831
70.0	2.14335076422e-06	-143.113947851
71.0	2.07414904876e-06	-148.513742946
72.0	2.00318921744e-06	-153.189624767
73.0	1.93481707429e-06	-157.240546216
74.0	1.87139201468e-06	-160.764174036
75.0	1.8139886925e-06	-163.848423033
76.0	1.76291714805e-06	-166.568740327
77.0	1.71806567304e-06	-168.988269389
78.0	1.67911161533e-06	-171.159215719
79.0	1.64564471513e-06	-173.124551977
80.0	1.61723608942e-06	-174.919669505
81.0	1.59347478854e-06	-176.573826187
82.0	1.57398555898e-06	-178.111355803
83.0	1.55843603409e-06	-179.552653313
84.0	1.54653818846e-06	179.085336221
85.0	1.53804684905e-06	177.787266028
86.0	1.53275686239e-06	176.540702984
87.0	1.53049979166e-06	175.334501693
88.0	1.53114062402e-06	174.158776774
89.0	1.53457470669e-06	173.004631626
90.0	1.5407250406e-06	171.863934031
91.0	1.54953993268e-06	170.729127850
92.0	1.56099098258e-06	169.593072225
93.0	1.57507141904e-06	168.448901839
94.0	1.5917946354e-06	167.289902262
95.0	1.61119295166e-06	166.109396625
96.0	1.63331645731e-06	164.900639901
97.0	1.6582318634e-06	163.656717683
98.0	1.68602124505e-06	162.370447564
99.0	1.71678051048e-06	161.034281142
100.0	1.75061742582e-06	159.640070644
