Frequency	Amplitude	Phase Angle [deg]
50.0	1.76791210482e-05	166.754412757
51.0	1.81796048164e-05	165.723535981
52.0	1.87258012585e-05	164.553175102
53.0	1.93221500867e-05	163.215943209
54.0	1.99727878887e-05	161.678103899
55.0	2.06808462545e-05	159.898129088
56.0	2.14472139697e-05	157.825144785
57.0	2.22684359381e-05	155.397539029
58.0	2.31332921912e-05	152.542365923
59.0	2.4017540778e-05	149.176834293
60.0	2.48765715823e-05	145.214216345
61.0	2.56368685338e-05	140.577781350
62.0	2.6190033935e-05	135.226824477
63.0	2.63977337268e-05	129.195826969
64.0	2.61185762065e-05	122.637602562
65.0	2.52592503795e-05	115.845520233
66.0	2.3827555196e-05	109.224734126
67.0	2.19465446251e-05	103.209061801
68.0	1.98120186107e-05	98.1651574852
69.0	1.76240060659e-05	94.3372273884
70.0	1.55373559527e-05	91.8481236315
71.0	1.36478919193e-05	90.7326831449
72.0	1.20024011532e-05	90.9717533682
73.0	1.06155187027e-05	92.5093963388
74.0	9.48385099094e-06	95.2504714135
75.0	8.59470733574e-06	99.0453170017
76.0	7.93023009251e-06	103.675042564
77.0	7.46878598685e-06	108.854223376
78.0	7.18552132727e-06	114.261417320
79.0	7.05340192899e-06	119.590270811
80.0	7.04505376858e-06	124.597955306
81.0	7.13485396394e-06	129.129581564
82.0	7.30052700274e-06	133.114554041
83.0	7.52388438545e-06	136.545759308
84.0	7.79080217408e-06	139.455088402
85.0	8.09074059221e-06	141.893412402
86.0	8.41609211423e-06	143.917262615
87.0	8.76153851964e-06	145.581277878
88.0	9.12349953542e-06	146.934600335
89.0	9.49969469647e-06	148.019620072
90.0	9.88881024465e-06	148.871961176
91.0	1.02902526985e-05	149.521040346
92.0	1.07039693104e-05	149.990827729
93.0	1.11303186356e-05	150.300622234
94.0	1.15699774545e-05	150.465756910
95.0	1.20238737076e-05	150.498202713
96.0	1.24931375147e-05	150.407067215
97.0	1.29790642638e-05	150.198995437
98.0	1.34830850137e-05	149.878485538
99.0	1.40067400579e-05	149.448131792
100.0	1.45516520383e-05	148.908681099
