	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	1.90235171641	175.146164350
52.0	2.11553419637	174.737147869
53.0	2.36450346127	174.262469192
54.0	2.65873536018	173.704491818
55.0	3.01135034494	173.038712736
56.0	3.44103206857	172.230090774
57.0	3.97528105492	171.226761813
58.0	4.65620448258	169.948709501
59.0	5.55141566539	168.266029755
60.0	6.77593946178	165.953943793
61.0	8.53955100065	162.590604184
62.0	11.2559149545	157.297361541
63.0	15.7856670303	147.995923323
64.0	23.5277227537	129.298163821
65.0	30.9832249340	92.5936170222
66.0	25.6691544804	54.2755083668
67.0	18.0769956605	34.1388689403
68.0	13.4613421344	24.2387918119
69.0	10.6827494499	18.6830324743
70.0	8.88035213127	15.1927636200
71.0	7.63008602502	12.8170308286
72.0	6.71612954288	11.1047090534
73.0	6.02023327179	9.81775657134
74.0	5.47300204790	8.81973902443
75.0	5.03128480394	8.02726189125
76.0	4.66692878141	7.38670589098
77.0	4.36081410394	6.86218931544
78.0	4.09950683062	6.42893472671
79.0	3.87328831619	6.06942022043
80.0	3.67494582208	5.77104976868
81.0	3.49900312040	5.52469452473
82.0	3.34121534075	5.32375601755
83.0	3.19822794030	5.16355535672
84.0	3.06734060750	5.04093515010
85.0	2.94634000248	4.95400721724
86.0	2.83337867346	4.90200680395
87.0	2.72688554291	4.88523144207
88.0	2.62549833038	4.90505480329
89.0	2.52801142730	4.96401571946
90.0	2.43333475069	5.06599215300
91.0	2.34046047468	5.21648122107
92.0	2.24843544253	5.42302194787
93.0	2.15633775505	5.69582068930
94.0	2.06325658552	6.04867661580
95.0	1.96827480041	6.50036714298
96.0	1.87045474345	7.07676171239
97.0	1.76882865023	7.81412803954
98.0	1.66239741168	8.76446050951
99.0	1.55014582871	10.0043729309
100.0	1.43109222605	11.6505329010
