	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	2.54593312440	174.597220895
52.0	2.85708550000	174.161255421
53.0	3.22348646893	173.658293347
54.0	3.66002693374	173.070619052
55.0	4.18735174615	172.373644390
56.0	4.83489505863	171.532236403
57.0	5.64603198498	170.494431890
58.0	6.68725466624	169.180107328
59.0	8.06546876109	167.459242555
60.0	9.96281700392	165.106932791
61.0	12.7121386726	161.701193661
62.0	16.9717834404	156.363226554
63.0	24.1197815674	147.014576092
64.0	36.4471739928	128.266938505
65.0	48.6859530543	91.5096526133
66.0	40.9365995451	53.1357295292
67.0	29.2745984771	32.9399643859
68.0	22.1498638531	22.9771898988
69.0	17.8710631559	17.3548735621
70.0	15.1134294031	13.7938686656
71.0	13.2197723176	11.3428655894
72.0	11.8546360950	9.55034313763
73.0	10.8339838218	8.17781642927
74.0	10.0497916715	7.0883538266
75.0	9.43494710235	6.19800088509
76.0	8.94575742956	5.45250566165
77.0	8.55266026289	4.81526886811
78.0	8.23500782405	4.26069601048
79.0	7.97799547564	3.77033082426
80.0	7.77077750182	3.33050400695
81.0	7.60526993394	2.93084790097
82.0	7.47536666338	2.56332673250
83.0	7.37641269456	2.22158477033
84.0	7.30484240095	1.90049657901
85.0	7.25792653307	1.59584922092
86.0	7.23359282725	1.30411254000
87.0	7.23029764787	1.02226940371
88.0	7.24693389465	0.74768736085
89.0	7.28276536338	0.478019221811
90.0	7.33738107852	0.211123894149
91.0	7.41066510777	-0.0549986836154
92.0	7.50277908146	-0.322263042492
93.0	7.61415563272	-0.5925475983
94.0	7.74550177403	-0.867740805952
95.0	7.89781209741	-1.14978649510
96.0	8.07239219823	-1.44073071349
97.0	8.27089343528	-1.74277243131
98.0	8.49536096395	-2.05832079325
99.0	8.74829786394	-2.39006202941
100.0	9.03274941107	-2.74103773238
