	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0471204230475	-4.69893792613
52.0	0.0521492379316	-5.05909187644
53.0	0.0579691185275	-5.48000952351
54.0	0.064782192788	-5.97880376330
55.0	0.0728674805212	-6.57937620115
56.0	0.082621214177	-7.31607433255
57.0	0.0946251342148	-8.23995856366
58.0	0.109767835928	-9.43010960554
59.0	0.129472767193	-11.0153366899
60.0	0.156155217746	-13.2191303511
61.0	0.19420583572	-16.4618131180
62.0	0.252241338639	-21.6202177411
63.0	0.348021381081	-30.7704572350
64.0	0.509390313666	-49.2980223123
65.0	0.657436640452	-85.8101665554
66.0	0.532619666711	-123.909711763
67.0	0.365852897425	-143.796713407
68.0	0.264966288229	-153.409901097
69.0	0.203834033098	-158.633654295
70.0	0.163632509067	-161.736643211
71.0	0.135178101713	-163.656492685
72.0	0.113815292987	-164.826511573
73.0	0.0969973532139	-165.460422748
74.0	0.083230025174	-165.660646740
75.0	0.0715837542799	-165.461628033
76.0	0.061452415609	-164.844123795
77.0	0.0524268321607	-163.731097724
78.0	0.0442264111858	-161.963604679
79.0	0.0366643050866	-159.242078626
80.0	0.0296387144598	-154.991866282
81.0	0.0231606725363	-148.046548274
82.0	0.0174684144875	-135.932488446
83.0	0.0133578643637	-114.167954043
84.0	0.0124716648673	-82.2714152947
85.0	0.0155077408971	-54.7018469550
86.0	0.0210178729678	-38.4854006024
87.0	0.0277903593242	-29.3674462732
88.0	0.0353547452142	-23.8721442637
89.0	0.0435654806237	-20.3154661795
90.0	0.0524007671308	-17.8842831173
91.0	0.0618928336856	-16.1562389041
92.0	0.0721031102863	-14.8950015143
93.0	0.0831131654324	-13.9597214234
94.0	0.095021898314	-13.2620606973
95.0	0.107945644145	-12.7443359179
96.0	0.122019952409	-12.3677045600
97.0	0.13740260822	-12.1054435681
98.0	0.15427782434	-11.9389603283
99.0	0.172861737287	-11.8553456747
100.0	0.193409494216	-11.8458291919
