	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.0046789750763	44.7074597646
52.0	0.00413957098347	87.8532739381
53.0	0.00653536916471	126.691826505
54.0	0.0113114952288	143.645020401
55.0	0.0180402424205	151.214632753
56.0	0.0270393797169	154.991734804
57.0	0.039048699858	156.866677034
58.0	0.0552915993903	157.547182739
59.0	0.0777800017626	157.274608101
60.0	0.109983291197	156.020124043
61.0	0.158314378255	153.474502086
62.0	0.235663391314	148.828205988
63.0	0.369849423631	140.047605759
64.0	0.612233956339	121.774659826
65.0	0.88982919669	85.4198619278
66.0	0.809338453023	47.3914501858
67.0	0.622910524387	27.4954554142
68.0	0.505004172353	17.7951799585
69.0	0.434870797681	12.4045954081
70.0	0.391148866739	9.04963171057
71.0	0.362754189101	6.78299907233
72.0	0.343921762699	5.15640024069
73.0	0.331459455867	3.93396570886
74.0	0.323486812827	2.98090739656
75.0	0.318836889251	2.21504408171
76.0	0.316754749209	1.58360305465
77.0	0.316736122835	1.05122843650
78.0	0.318436374291	0.593378163583
79.0	0.321616756224	0.192492373808
80.0	0.326111435874	-0.164330365105
81.0	0.331806620583	-0.486796541094
82.0	0.338627003443	-0.782369986792
83.0	0.346526805204	-1.05690964039
84.0	0.355483802647	-1.31510784436
85.0	0.365495362353	-1.56079881104
86.0	0.376575873849	-1.79718067049
87.0	0.388755200741	-2.02697890594
88.0	0.402077909334	-2.25256946144
89.0	0.416603127519	-2.47607383155
90.0	0.432404954507	-2.69943461032
91.0	0.449573382075	-2.92447757516
92.0	0.468215732442	-3.15296471282
93.0	0.488458649903	-3.38664159982
94.0	0.510450714151	-3.62728191781
95.0	0.534365790405	-3.87673146568
96.0	0.56040726335	-4.13695399405
97.0	0.588813369803	-4.41008119356
98.0	0.619863919452	-4.69846945880
99.0	0.653888784308	-5.00476662106
100.0	0.691278690302	-5.33198806274
