	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	2.46665096372	174.570216782
52.0	2.76939718648	174.132850926
53.0	3.12604906472	173.628431885
54.0	3.55114933099	173.039242340
55.0	4.06486157542	172.340692388
56.0	4.69593572733	171.497647283
57.0	5.48674127463	170.458141954
58.0	6.50223286522	169.142050999
59.0	7.84685102424	167.419352281
60.0	9.69855187622	165.065138992
61.0	12.3825559735	161.657424665
62.0	16.5422385125	156.317408548
63.0	23.5246764455	146.966633050
64.0	35.5718301138	128.216792051
65.0	47.5495988596	91.4572220159
66.0	40.0096503097	53.0809315775
67.0	28.6327417455	32.8827132646
68.0	21.6806078347	22.9173971421
69.0	17.5060761604	17.2924479217
70.0	14.8166264729	13.7287159849
71.0	12.9708447989	11.2748886722
72.0	11.6412823180	9.47944162452
73.0	10.6482849009	8.10388665583
74.0	9.88640178810	7.01128864805
75.0	9.29012332454	6.11768951724
76.0	8.81680639906	5.36883348381
77.0	8.43760574162	4.72811722995
78.0	8.13238211774	4.16994200741
79.0	7.88670376529	3.67584706591
80.0	7.69000702984	3.23215834601
81.0	7.53442774542	2.82850316139
82.0	7.41403621193	2.45684039802
83.0	7.32432329623	2.11080863936
84.0	7.26184767039	1.78527640382
85.0	7.22398935776	1.47602429537
86.0	7.20877521679	1.17951526088
87.0	7.21475436842	0.892724772009
88.0	7.24090916825	0.613012447854
89.0	7.28659222216	0.338022566896
90.0	7.35148299711	0.0656048465754
91.0	7.43555992526	-0.206250697578
92.0	7.53908513485	-0.479469333494
93.0	7.66260021780	-0.755941122111
94.0	7.80693222420	-1.03756717051
95.0	7.97320978807	-1.32630509906
96.0	8.16288997663	-1.62421600991
97.0	8.37779719428	-1.93351535948
98.0	8.62017620360	-2.25663038752
99.0	8.89276248000	-2.59626724151
100.0	9.19887422764	-2.95548932114
