	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.309785180434	-3.04978762650
52.0	0.335136028549	-3.35466792509
53.0	0.363882841155	-3.71625470647
54.0	0.396878075146	-4.15098726410
55.0	0.435298668327	-4.68195536694
56.0	0.480815580109	-5.34252064467
57.0	0.535880305942	-6.18253653304
58.0	0.60423245827	-7.27959297222
59.0	0.691849666882	-8.76064029312
60.0	0.808840772869	-10.8468268922
61.0	0.973484541897	-13.9554905461
62.0	1.22132336928	-18.9596123790
63.0	1.62417506092	-27.9302659548
64.0	2.28561348004	-46.2462456770
65.0	2.82782462103	-82.5057516693
66.0	2.18846416310	-120.299122738
67.0	1.42992636693	-139.808812330
68.0	0.98000396307	-148.948078756
69.0	0.708810470258	-153.563310738
70.0	0.53058898365	-155.864449192
71.0	0.404362251261	-156.694340576
72.0	0.309618124681	-156.325100975
73.0	0.235312261572	-154.677930287
74.0	0.175206300571	-151.279841525
75.0	0.125914215662	-144.918964471
76.0	0.0865131684973	-132.632090356
77.0	0.0600959440126	-108.156179498
78.0	0.0550555439302	-71.2432300590
79.0	0.0706561589592	-43.1642856846
80.0	0.0949867811946	-28.5823322115
81.0	0.121768489737	-20.8133737591
82.0	0.149106249321	-16.2291958345
83.0	0.17648333201	-13.2873437572
84.0	0.203809957258	-11.2803822351
85.0	0.23114199179	-9.84937173731
86.0	0.258588128725	-8.79587110560
87.0	0.286276507375	-8.00238253421
88.0	0.314342496357	-7.39543766759
89.0	0.342924772123	-6.92705624801
90.0	0.372164919804	-6.56479642662
91.0	0.402208645376	-6.28611386413
92.0	0.433207823875	-6.07501384925
93.0	0.465323079633	-5.91998740643
94.0	0.49872681638	-5.81269879744
95.0	0.533606730443	-5.74713058605
96.0	0.570169915531	-5.71901770437
97.0	0.608647723264	-5.72547101335
98.0	0.649301614056	-5.76473019203
99.0	0.692430307472	-5.83600931197
100.0	0.738378648945	-5.93940834495
