	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.111414187616	-5.01097408098
52.0	0.124160501953	-5.42022384719
53.0	0.139064507888	-5.89492583206
54.0	0.156697655005	-6.45270508391
55.0	0.177851138099	-7.11805209916
56.0	0.203651588778	-7.92599435324
57.0	0.235757289913	-8.92838095189
58.0	0.27670737309	-10.2052117042
59.0	0.330579296172	-11.8863724726
60.0	0.404310508397	-14.1966218958
61.0	0.510555598975	-17.5577850191
62.0	0.674277399925	-22.8484864211
63.0	0.947449679501	-32.1469909065
64.0	1.41479124572	-50.8413931931
65.0	1.86655283332	-87.5421246099
66.0	1.5491959194	-125.855920602
67.0	1.09289865257	-145.987706067
68.0	0.815222688932	-155.882337998
69.0	0.648004575823	-161.432004309
70.0	0.539513708275	-164.915467765
71.0	0.464243832314	-167.283608993
72.0	0.409207947734	-168.987468300
73.0	0.367288124856	-170.264989791
74.0	0.334305921161	-171.252494787
75.0	0.307662222516	-172.033246434
76.0	0.285660557589	-172.660710534
77.0	0.26714807554	-173.170588650
78.0	0.251314078921	-173.587445606
79.0	0.237571383191	-173.928550995
80.0	0.225483490789	-174.206199563
81.0	0.21471824752	-174.429158114
82.0	0.205017402538	-174.603586997
83.0	0.196176046599	-174.733630959
84.0	0.188028362603	-174.821790877
85.0	0.180437519113	-174.869140959
86.0	0.173288338615	-174.875427124
87.0	0.166481863561	-174.839063277
88.0	0.159931241258	-174.757027493
89.0	0.153558537712	-174.624646159
90.0	0.147292214791	-174.435238093
91.0	0.141065091958	-174.179568667
92.0	0.134812672035	-173.845030319
93.0	0.12847176299	-173.414411007
94.0	0.121979383232	-172.864018581
95.0	0.115272007041	-172.160762036
96.0	0.108285330276	-171.257481498
97.0	0.100954970917	-170.085222993
98.0	0.0932190056783	-168.539954895
99.0	0.0850243441505	-166.458708384
100.0	0.0763415671958	-163.574525581
