	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000105286791293	36.1759358389
51.0	0.000123542100551	36.4299687016
52.0	0.000144719260023	36.2570988971
53.0	0.00016932223204	35.6687205530
54.0	0.000197953653518	34.6599422566
55.0	0.000231325053761	33.2102232497
56.0	0.000270258299352	31.2833058756
57.0	0.000315666215414	28.8268599345
58.0	0.000368490374381	25.7725736383
59.0	0.000429559293144	22.0380531193
60.0	0.000499314381723	17.5329123474
61.0	0.000577350939504	12.1726874273
62.0	0.000661781654004	5.90466339981
63.0	0.000748617589736	-1.25334313513
64.0	0.000831671359663	-9.17038156461
65.0	0.000903622825647	-17.5808393155
66.0	0.000958288436687	-26.1140123526
67.0	0.000992891953225	-34.3780310776
68.0	0.00100871404413	-42.0562789800
69.0	0.0010098305088	-48.9626400767
70.0	0.0010011590107	-55.0389981991
71.0	0.000987044358383	-60.3179236321
72.0	0.000970705660143	-64.8804335928
73.0	0.000954261952275	-68.8245943646
74.0	0.000938983712348	-72.2472857578
75.0	0.000925563651058	-75.2357198902
76.0	0.000914330975458	-77.8647124958
77.0	0.000905399641626	-80.1968361631
78.0	0.000898763706687	-82.2837765930
79.0	0.000894355920848	-84.1680297401
80.0	0.000892082550552	-85.8845463963
81.0	0.000891843439342	-87.4621739887
82.0	0.000893543165993	-88.9248605800
83.0	0.000897096906879	-90.2926353501
84.0	0.00090243325702	-91.5823973061
85.0	0.000909495311407	-92.8085466036
86.0	0.00091824082161	-93.9834900009
87.0	0.000928641890482	-95.1180469893
88.0	0.000940684461922	-96.2217782625
89.0	0.000954367777793	-97.3032537027
90.0	0.000969703866064	-98.3702735617
91.0	0.000986717110023	-99.4300535062
92.0	0.00100544390082	-100.489382047
93.0	0.00102593237758	-101.554756916
94.0	0.0010482422257	-102.632505928
95.0	0.00107244451417	-103.728896426
96.0	0.00109862151811	-104.850236912
97.0	0.00112686647403	-106.002973540
98.0	0.00115728319316	-107.193783787
99.0	0.00118998541414	-108.429668969
100.0	0.0012250957702	-109.717953922
