	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.144695829176	-89.9968556064
51.0	0.141864172419	-89.9953723240
52.0	0.139141284541	-89.9934792415
53.0	0.136521028574	-89.9910676666
54.0	0.133997765198	-89.9879997620
55.0	0.131566336889	-89.9841023946
56.0	0.129222070026	-89.9791622579
57.0	0.126960802	-89.9729260243
58.0	0.124778935319	-89.9651134125
59.0	0.122673516438	-89.9554579883
60.0	0.120642316019	-89.9437995072
61.0	0.118683830959	-89.9302555583
62.0	0.116797049769	-89.9154769648
63.0	0.114980772383	-89.9009025349
64.0	0.113232442699	-89.8887711993
65.0	0.11154703104	-89.8815868386
66.0	0.10991707011	-89.8810758682
67.0	0.108334396685	-89.8873237262
68.0	0.106792483453	-89.8988398781
69.0	0.105287600072	-89.9134370856
70.0	0.103818378519	-89.9291409837
71.0	0.102384686455	-89.9446179726
72.0	0.100986693225	-89.9591690893
73.0	0.0996243931389	-89.9725440413
74.0	0.0982974692892	-89.9847512163
75.0	0.0970053197649	-89.9959237368
76.0	0.095747136222	-90.0062409986
77.0	0.0945219805237	-90.0158884572
78.0	0.0933288449401	-90.0250398032
79.0	0.092166695184	-90.0338509574
80.0	0.0910344979178	-90.0424597676
81.0	0.0899312387757	-90.0509881565
82.0	0.0888559326358	-90.0595451032
83.0	0.0878076302125	-90.0682297144
84.0	0.0867854204384	-90.0771340866
85.0	0.0857884317801	-90.0863458690
86.0	0.0848158321318	-90.0959505408
87.0	0.0838668277319	-90.1060334506
88.0	0.0829406621831	-90.1166816799
89.0	0.0820366141632	-90.1279857962
90.0	0.0811539958542	-90.1400415491
91.0	0.0802921514461	-90.1529515669
92.0	0.0794504538104	-90.1668271012
93.0	0.0786283035085	-90.1817898590
94.0	0.0778251255777	-90.1979739694
95.0	0.0770403668419	-90.2155281133
96.0	0.0762734931842	-90.2346178521
97.0	0.0755239860017	-90.2554281719
98.0	0.0747913381816	-90.2781662602
99.0	0.0740750493869	-90.3030645008
100.0	0.0733746203356	-90.3303073487
