	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000107867710327	37.7725726242
51.0	0.000126200198397	37.8199656510
52.0	0.000147434308474	37.4761845249
53.0	0.000172072879238	36.7451046451
54.0	0.000200716158645	35.6160900076
55.0	0.000234071867656	34.0641821890
56.0	0.000272956388438	32.0497003215
57.0	0.000318275048229	29.5176387182
58.0	0.000370959543728	26.3975768881
59.0	0.000431825911137	22.6054442795
60.0	0.000501300720167	18.0495104988
61.0	0.000578963427897	12.6442251724
62.0	0.000662913257728	6.33598812602
63.0	0.000749156196949	-0.858110584784
64.0	0.000831515761165	-8.80772105638
65.0	0.000902703532738	-17.2477307809
66.0	0.000956584605943	-25.8078549380
67.0	0.000990434564846	-34.0965775629
68.0	0.00100557336154	-41.7975823400
69.0	0.00100609579388	-48.7250098321
70.0	0.000996920576197	-54.8209643871
71.0	0.00098238281956	-60.1182070814
72.0	0.000965687880052	-64.6979211807
73.0	0.000948941106855	-68.6583185090
74.0	0.000933401166143	-72.0964071613
75.0	0.000919751294369	-75.0995131768
76.0	0.000908313388007	-77.7425542521
77.0	0.000899195883175	-80.0881947606
78.0	0.000892388719724	-82.1882038433
79.0	0.000887821604347	-84.0851539085
80.0	0.000885398565514	-85.8140663730
81.0	0.000885017829498	-87.4038546206
82.0	0.000886582822519	-88.8785288539
83.0	0.00089000793979	-90.2581774578
84.0	0.000895221280495	-91.5597564171
85.0	0.000902165684835	-92.7977213405
86.0	0.000910798845473	-93.9845335613
87.0	0.000921092984445	-95.1310668602
88.0	0.000933034325247	-96.2469365167
89.0	0.000946622538301	-97.3407678771
90.0	0.000961870232132	-98.4204181254
91.0	0.000978802521304	-99.4931618917
92.0	0.000997456690005	-100.565849268
93.0	0.00101788193589	-101.645042931
94.0	0.00104013919314	-102.737139554
95.0	0.00106430098045	-103.848480061
96.0	0.00109045124535	-104.985452029
97.0	0.00111868515113	-106.154587066
98.0	0.00114910871041	-107.362655480
99.0	0.00118183817649	-108.616759735
100.0	0.00121699903714	-109.924335345
