	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000534421621331	-167.407211250
51.0	0.000637424872712	-163.485044300
52.0	0.000761621827216	-160.662981246
53.0	0.00090990184638	-158.806157756
54.0	0.00108591658571	-157.809252528
55.0	0.00129414503781	-157.601918553
56.0	0.00153990378257	-158.148180720
57.0	0.00182923106473	-159.443891871
58.0	0.00216850437298	-161.513438800
59.0	0.00256355130577	-164.405024664
60.0	0.0030179024144	-168.182307221
61.0	0.0035298180022	-172.908724740
62.0	0.00408808528093	-178.620331275
63.0	0.00466777870015	174.714300153
64.0	0.0052292231613	167.236225198
65.0	0.00572443613737	159.220056496
66.0	0.00611164448257	151.043614121
67.0	0.00637036657908	143.104638026
68.0	0.00650639448266	135.724626533
69.0	0.00654428492988	129.093788159
70.0	0.00651492366603	123.273697746
71.0	0.00644620425278	118.234732363
72.0	0.00635916346511	113.898407615
73.0	0.00626790663966	110.168853244
74.0	0.00618108634556	106.951110853
75.0	0.00610358075529	104.159666139
76.0	0.00603785196363	101.721218847
77.0	0.00598490046974	99.5745641952
78.0	0.00594488744199	97.6692652798
79.0	0.00591752227663	95.9639803667
80.0	0.00590229647684	94.4248392310
81.0	0.00589862088668	93.0240195637
82.0	0.00590590382363	91.7385591463
83.0	0.00592359367691	90.5493899120
84.0	0.00595120045431	89.4405627151
85.0	0.00598830517885	88.3986286459
86.0	0.00603456248221	87.4121457846
87.0	0.00608969946268	86.4712850832
88.0	0.00615351274848	85.5675140225
89.0	0.00622586488295	84.6933410490
90.0	0.0063066805251	83.8421074346
91.0	0.0063959428927	83.0078160633
92.0	0.00649369049068	82.1849889398
93.0	0.0066000142654	81.3685470414
94.0	0.00671505498325	80.5537072934
95.0	0.00683900087703	79.7358928441
96.0	0.00697208532135	78.9106533079
97.0	0.00711458438041	78.0735926130
98.0	0.00726681389498	77.2203023243
99.0	0.00742912589489	76.3462992925
100.0	0.0076019036918	75.4469026647
