	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000130451328911	48.8475097144
51.0	0.000148752055072	47.7511673734
52.0	0.000169746966496	46.4322799081
53.0	0.000193902504652	44.8633371942
54.0	0.000221770565544	43.0091241272
55.0	0.000253995910107	40.8252636137
56.0	0.000291314157334	38.2565974839
57.0	0.000334528737015	35.2356783635
58.0	0.000384445939003	31.6820012666
59.0	0.000441733885984	27.5032573294
60.0	0.000506657806745	22.6009354900
61.0	0.000578647125162	16.8838644608
62.0	0.000655711384763	10.2937530353
63.0	0.000733901861999	2.84375111199
64.0	0.00080729921968	-5.33912130926
65.0	0.000869104665629	-13.9925823557
66.0	0.000913810089177	-22.7487669839
67.0	0.000939263187692	-31.2182391706
68.0	0.00094713133735	-39.0864797910
69.0	0.000941588510708	-46.1691903644
70.0	0.000927436618354	-52.4098380292
71.0	0.000908804056845	-57.8423794100
72.0	0.00088867870584	-62.5490524563
73.0	0.000868976949126	-66.6290035885
74.0	0.000850808219603	-70.1800740414
75.0	0.000834743685117	-73.2903362055
76.0	0.000821023176137	-76.0353803237
77.0	0.000809695600975	-78.4784804637
78.0	0.000800707673823	-80.6719618646
79.0	0.000793957431306	-82.6589075040
80.0	0.000789325342893	-84.4748109537
81.0	0.000786691729901	-86.1490254373
82.0	0.000785946039792	-87.7059741624
83.0	0.000786991401945	-89.1661365465
84.0	0.000789746506263	-90.5468420630
85.0	0.00079414603891	-91.8629063191
86.0	0.000800140359996	-93.1271408977
87.0	0.000807694871271	-94.3507636156
88.0	0.000816789266352	-95.5437309974
89.0	0.000827416814905	-96.7150101205
90.0	0.000839583740289	-97.8728036198
91.0	0.000853308702867	-99.0247386312
92.0	0.000868622411323	-100.178028149
93.0	0.000885567345019	-101.339611526
94.0	0.000904197560739	-102.516279592
95.0	0.000924578563236	-103.714788864
96.0	0.000946787201767	-104.941967849
97.0	0.000970911523366	-106.204819206
98.0	0.000997050535542	-107.510618993
99.0	0.00102531375718	-108.867015824
100.0	0.00105582045771	-110.282037125
