	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.145138992466	-90.0351047377
51.0	0.142326075664	-90.0393313502
52.0	0.139622850773	-90.0442253201
53.0	0.137023127067	-90.0499326111
54.0	0.134521120755	-90.0566364534
55.0	0.132111380893	-90.0645651381
56.0	0.12978870263	-90.0739982484
57.0	0.127548018239	-90.0852666538
58.0	0.12538426231	-90.0987364409
59.0	0.123292210183	-90.1147583004
60.0	0.121266322965	-90.1335526020
61.0	0.119300692968	-90.1549952004
62.0	0.117389291361	-90.1782974507
63.0	0.115526781308	-90.2016839612
64.0	0.11370995272	-90.2223689978
65.0	0.111939110506	-90.2372165239
66.0	0.110218023469	-90.2440462936
67.0	0.108551715202	-90.2427353012
68.0	0.106943489394	-90.2351610346
69.0	0.105393414515	-90.2241061749
70.0	0.103898831489	-90.2121058772
71.0	0.102455755313	-90.2008958882
72.0	0.101060043054	-90.1914124407
73.0	0.0997079871794	-90.1840247968
74.0	0.0983964783785	-90.1787759448
75.0	0.0971229594515	-90.1755534036
76.0	0.0958853159121	-90.1741898803
77.0	0.0946817665862	-90.1745153490
78.0	0.0935107772241	-90.1763806309
79.0	0.0923709963355	-90.1796659480
80.0	0.0912612112649	-90.1842822567
81.0	0.0901803166206	-90.1901695435
82.0	0.0891272935097	-90.1972941637
83.0	0.0881011942339	-90.2056462032
84.0	0.0871011322094	-90.2152372695
85.0	0.0861262737331	-90.2260988553
86.0	0.0851758327672	-90.2382812916
87.0	0.0842490653669	-90.2518532658
88.0	0.0833452666087	-90.2669018617
89.0	0.0824637673173	-90.2835330868
90.0	0.08160393002	-90.3018728749
91.0	0.0807651472856	-90.3220685309
92.0	0.0799468377036	-90.3442906436
93.0	0.0791484430434	-90.3687354577
94.0	0.0783694248356	-90.3956277336
95.0	0.0776092597537	-90.4252241150
96.0	0.0768674353829	-90.4578170199
97.0	0.0761434440798	-90.4937390762
98.0	0.0754367760154	-90.5333680857
99.0	0.0747469105687	-90.5771324706
100.0	0.0740733053445	-90.6254405620
