	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.144844417452	-90.0079854610
51.0	0.142018514738	-90.0080800144
52.0	0.139301635856	-90.0080519125
53.0	0.13668763024	-90.0078594603
54.0	0.134170821142	-90.0074492386
55.0	0.131745974537	-90.0067536038
56.0	0.129408278506	-90.0056887076
57.0	0.127153334349	-90.0041545699
58.0	0.124977161145	-90.0020404225
59.0	0.122876212704	-89.9992413748
60.0	0.120847395963	-89.9956961252
61.0	0.118888059412	-89.9914570814
62.0	0.116995885782	-89.9867947872
63.0	0.115168603505	-89.9823023470
64.0	0.113403498874	-89.9789011399
65.0	0.111696949139	-89.9776230139
66.0	0.110044426864	-89.9791842709
67.0	0.108441205455	-89.9836311431
68.0	0.106883308251	-89.9903643734
69.0	0.105367980455	-89.9984981727
70.0	0.103893508199	-90.0072332030
71.0	0.102458751235	-90.0160328966
72.0	0.101062755885	-90.0246217144
73.0	0.0997045548257	-90.0329092988
74.0	0.0983831067954	-90.0409127409
75.0	0.0970973039621	-90.0487017501
76.0	0.0958460008127	-90.0563665760
77.0	0.0946280423643	-90.0640016445
78.0	0.0934422866848	-90.0716984084
79.0	0.0922876194083	-90.0795430809
80.0	0.0911629628414	-90.0876167406
81.0	0.0900672815646	-90.0959964769
82.0	0.0889995841276	-90.1047569168
83.0	0.0879589243303	-90.1139718319
84.0	0.0869444001115	-90.1237157076
85.0	0.0859551526157	-90.1340652469
86.0	0.0849903645122	-90.1451008203
87.0	0.0840492579598	-90.1569078925
88.0	0.0831310929098	-90.1695784609
89.0	0.082235164934	-90.1832125457
90.0	0.0813608025589	-90.1979197702
91.0	0.0805073656216	-90.2138210629
92.0	0.0796742426169	-90.2310505286
93.0	0.07886084791	-90.2497575151
94.0	0.0780666194565	-90.2701089159
95.0	0.0772910152432	-90.2922917425
96.0	0.0765335099489	-90.3165159941
97.0	0.0757935906245	-90.3430178438
98.0	0.0750707519752	-90.3720631514
99.0	0.0743644904109	-90.4039512832
100.0	0.0736742967562	-90.4389427869
