	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00518504854304	-103.993599665
51.0	0.00545014173248	-105.088242287
52.0	0.00573705737535	-106.329567511
53.0	0.00604832442748	-107.746022366
54.0	0.00638654191274	-109.372595429
55.0	0.00675414879089	-111.252299932
56.0	0.00715298613505	-113.437778797
57.0	0.00758351166363	-115.992759517
58.0	0.00804346056332	-118.992728465
59.0	0.00852569417508	-122.523539220
60.0	0.00901503612459	-126.675623819
61.0	0.00948429496791	-131.530206634
62.0	0.00989079481448	-137.133453899
63.0	0.0101767406049	-143.457525447
64.0	0.0102783444753	-150.357669240
65.0	0.0101459383756	-157.550253760
66.0	0.00976744393848	-164.641766887
67.0	0.0091784423157	-171.212054896
68.0	0.0084490531458	-176.909985310
69.0	0.0076574868779	178.492326722
70.0	0.00686854787868	175.101263626
71.0	0.0061255795061	172.940638078
72.0	0.00545261843754	171.991137510
73.0	0.00486034414533	172.217964740
74.0	0.00435172501688	173.581040767
75.0	0.00392596052663	176.030032475
76.0	0.00358070705825	179.488033871
77.0	0.00331298993179	-176.170247153
78.0	0.00311924993094	-171.133671027
79.0	0.0029949743164	-165.654820599
80.0	0.00293436243876	-160.021387734
81.0	0.00293036639481	-154.510420573
82.0	0.00297517913957	-149.344046600
83.0	0.00306096271937	-144.665926564
84.0	0.00318051671759	-140.542751190
85.0	0.0033276978488	-136.981880315
86.0	0.00349756785838	-133.953250545
87.0	0.00368634660485	-131.407929703
88.0	0.00389126513482	-129.290844834
89.0	0.00411038889296	-127.548238319
90.0	0.00434245037221	-126.131380813
91.0	0.00458670746053	-124.997987397
92.0	0.00484283083271	-124.112376475
93.0	0.00511081770538	-123.445023725
94.0	0.00539092737245	-122.971880443
95.0	0.00568363353085	-122.673652880
96.0	0.00598958921264	-122.535133039
97.0	0.00630960056826	-122.544620353
98.0	0.00664460654046	-122.693440247
99.0	0.0069956617195	-122.975557124
100.0	0.00736391997475	-123.387165074
