	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.0055060254974	-103.448496344
51.0	0.00577848448473	-104.497233592
52.0	0.00607256059872	-105.687529160
53.0	0.00639067187961	-107.047082706
54.0	0.00673526237974	-108.610001194
55.0	0.0071085535558	-110.418253733
56.0	0.00751208036704	-112.523241434
57.0	0.00794587005818	-114.987208760
58.0	0.00840705659042	-117.883863790
59.0	0.00888767597036	-121.296919462
60.0	0.00937145783649	-125.314221898
61.0	0.00982985275259	-130.013862095
62.0	0.0102186951988	-135.438201381
63.0	0.010478932811	-141.554774872
64.0	0.0105463876174	-148.213214941
65.0	0.0103725721187	-155.123098103
66.0	0.0099484287245	-161.882766328
67.0	0.00931382257516	-168.062447628
68.0	0.00854324931563	-173.299961588
69.0	0.00771840288905	-177.355643938
70.0	0.00690638182573	179.889841973
71.0	0.00615189163077	178.469117191
72.0	0.00547980975467	178.366394345
73.0	0.00490141178964	179.536895476
74.0	0.0044200517322	-178.091980109
75.0	0.00403489483893	-174.633318748
76.0	0.00374276810488	-170.261450518
77.0	0.00353871262508	-165.219943298
78.0	0.00341595881969	-159.807156631
79.0	0.00336598223266	-154.335060380
80.0	0.00337900426384	-149.077497303
81.0	0.00344487710778	-144.232110461
82.0	0.00355401503446	-139.909685022
83.0	0.00369806212092	-136.146944315
84.0	0.00387019202742	-132.929721149
85.0	0.00406510872278	-130.215374851
86.0	0.00427887639216	-127.949383086
87.0	0.00450868665816	-126.075631225
88.0	0.00475262825546	-124.541869695
89.0	0.00500948853379	-123.302068908
90.0	0.00527859462038	-122.317015881
91.0	0.00555969179728	-121.554025717
92.0	0.00585285290129	-120.986276920
93.0	0.00615841206459	-120.592043108
94.0	0.00647691670299	-120.353954459
95.0	0.00680909299838	-120.258345152
96.0	0.00715582086863	-120.294704219
97.0	0.00751811529997	-120.455227524
98.0	0.00789711150175	-120.734461439
99.0	0.00829405149503	-121.129025107
100.0	0.0087102699193	-121.637296989
