	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.144914231468	-90.0255580633
51.0	0.142094814019	-90.0288560623
52.0	0.139384926954	-90.0327098372
53.0	0.136778379834	-90.0372446360
54.0	0.13426939574	-90.0426179454
55.0	0.131852541552	-90.0490262480
56.0	0.129522647805	-90.0567104238
57.0	0.127274710258	-90.0659557402
58.0	0.125103769183	-90.0770779055
59.0	0.123004765744	-90.0903791488
60.0	0.120972405095	-90.1060484945
61.0	0.119001106606	-90.1239759038
62.0	0.117085215489	-90.1434746593
63.0	0.115219704459	-90.1630018908
64.0	0.113401412399	-90.1801384130
65.0	0.111630241956	-90.1921617181
66.0	0.109909111554	-90.1971789436
67.0	0.108242041331	-90.1950813941
68.0	0.106631579647	-90.1874941758
69.0	0.105077493158	-90.1768258835
70.0	0.103577206956	-90.1652694268
71.0	0.102127015712	-90.1543240891
72.0	0.100723092393	-90.1447957432
73.0	0.0993619999304	-90.1369984891
74.0	0.0980408304354	-90.1309632281
75.0	0.0967571645447	-90.1265856159
76.0	0.0955089759699	-90.1237132162
77.0	0.0942945359154	-90.1221905547
78.0	0.0931123379645	-90.1218794751
79.0	0.0919610419762	-90.1226664661
80.0	0.0908394352675	-90.1244637256
81.0	0.0897464051759	-90.1272075789
82.0	0.0886809203654	-90.1308560570
83.0	0.0876420174861	-90.1353864773
84.0	0.0866287915517	-90.1407933799
85.0	0.0856403888367	-90.1470869409
86.0	0.0846760017665	-90.1542918723
87.0	0.0837348643154	-90.1624467849
88.0	0.082816248383	-90.1716039759
89.0	0.0819194609629	-90.1818296046
90.0	0.0810438409186	-90.1932042358
91.0	0.0801887566145	-90.2058237313
92.0	0.079353603102	-90.2198004875
93.0	0.0785377990548	-90.2352650212
94.0	0.0777407843954	-90.2523679087
95.0	0.0769620159242	-90.2712821006
96.0	0.0762009645198	-90.2922056053
97.0	0.0754571097779	-90.3153645660
98.0	0.0747299350641	-90.3410167044
99.0	0.0740189205714	-90.3694551001
100.0	0.0733235353491	-90.4009358580
